     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -29.30203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.18703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -29.07203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.95703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.84203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.72703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.61203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.49703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.38203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.26703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.15203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.03703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.92203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.80703     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -27.69203     0.00008     0.00000     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.00012
   -27.57703     0.00074     0.00001     0.00000     0.00038     0.00000     0.00000     0.00000     0.00000     0.00000     0.00113
   -27.46203     0.00400     0.00004     0.00001     0.00203     0.00000     0.00000     0.00000     0.00000     0.00000     0.00608
   -27.34703     0.01305     0.00013     0.00002     0.00663     0.00000     0.00000     0.00000     0.00000     0.00000     0.01983
   -27.23203     0.02759     0.00028     0.00005     0.01403     0.00000     0.00000     0.00000     0.00000     0.00000     0.04195
   -27.11703     0.04136     0.00042     0.00007     0.02102     0.00000     0.00000     0.00000     0.00000     0.00000     0.06287
   -27.00203     0.04900     0.00050     0.00009     0.02491     0.00000     0.00000     0.00000     0.00000     0.00000     0.07449
   -26.88703     0.05145     0.00052     0.00009     0.02615     0.00000     0.00000     0.00000     0.00000     0.00000     0.07821
   -26.77203     0.05189     0.00053     0.00009     0.02638     0.00000     0.00000     0.00000     0.00000     0.00000     0.07889
   -26.65703     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07895
   -26.54203     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -26.42703     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -26.31203     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -26.19703     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -26.08203     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.96703     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.85203     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.73703     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.62203     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.50803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.39303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.27803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.16303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -25.04803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.93303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.81803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.70303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.58803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.47303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.35803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.24303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.12803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -24.01303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.89803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.78303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.66803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.55303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.43803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.32303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.20803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -23.09303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.97803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.86303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.74803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.63303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.51803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.40303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.28803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.17303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -22.05803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.94303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.82803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.71303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.59803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.48303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.36803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.25303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.13803     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -21.02303     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.90903     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.79403     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.67903     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.56403     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.44903     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.33403     0.05194     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07896
   -20.21903     0.05195     0.00053     0.00009     0.02640     0.00000     0.00000     0.00000     0.00000     0.00000     0.07897
   -20.10403     0.05213     0.00054     0.00009     0.02641     0.00000     0.00000     0.00000     0.00000     0.00000     0.07916
   -19.98903     0.05438     0.00065     0.00009     0.02654     0.00000     0.00000     0.00000     0.00000     0.00000     0.08166
   -19.87403     0.06990     0.00143     0.00009     0.02740     0.00000     0.00000     0.00000     0.00000     0.00000     0.09882
   -19.75903     0.12951     0.00442     0.00009     0.03073     0.00000     0.00000     0.00000     0.00000     0.00000     0.16475
   -19.64403     0.26042     0.01098     0.00009     0.03805     0.00000     0.00000     0.00000     0.00000     0.00000     0.30954
   -19.52903     0.42835     0.01940     0.00009     0.04743     0.00000     0.00000     0.00000     0.00000     0.00000     0.49528
   -19.41403     0.55524     0.02577     0.00009     0.05452     0.00000     0.00000     0.00000     0.00000     0.00000     0.63562
   -19.29903     0.61118     0.02857     0.00009     0.05764     0.00000     0.00000     0.00000     0.00000     0.00000     0.69749
   -19.18403     0.62527     0.02928     0.00009     0.05843     0.00000     0.00000     0.00000     0.00000     0.00000     0.71307
   -19.06903     0.62725     0.02938     0.00009     0.05854     0.00000     0.00000     0.00000     0.00000     0.00000     0.71526
   -18.95403     0.62740     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71543
   -18.83903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.72403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.60903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.49403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.37903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.26403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.14903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -18.03403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -17.91903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -17.80403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -17.68903     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -17.57403     0.62741     0.02939     0.00009     0.05855     0.00000     0.00000     0.00000     0.00000     0.00000     0.71544
   -17.45903     0.62750     0.02939     0.00009     0.05856     0.00000     0.00000     0.00000     0.00000     0.00000     0.71554
   -17.34403     0.62891     0.02948     0.00009     0.05868     0.00000     0.00000     0.00000     0.00000     0.00000     0.71716
   -17.22903     0.64101     0.03029     0.00009     0.05965     0.00000     0.00000     0.00000     0.00000     0.00000     0.73104
   -17.11403     0.69989     0.03445     0.00010     0.06419     0.00000     0.00000     0.00000     0.00000     0.00000     0.79863
   -16.99903     0.86666     0.04698     0.00010     0.07649     0.00000     0.00000     0.00000     0.00000     0.00000     0.99024
   -16.88403     1.14779     0.06938     0.00011     0.09622     0.00000     0.00000     0.00000     0.00000     0.00000     1.31349
   -16.76903     1.43392     0.09347     0.00012     0.11528     0.00000     0.00000     0.00000     0.00000     0.00000     1.64279
   -16.65403     1.60979     0.10906     0.00013     0.12638     0.00000     0.00000     0.00000     0.00000     0.00000     1.84535
   -16.53903     1.67414     0.11503     0.00013     0.13024     0.00000     0.00000     0.00000     0.00000     0.00000     1.91953
   -16.42503     1.68783     0.11635     0.00013     0.13102     0.00000     0.00000     0.00000     0.00000     0.00000     1.93532
   -16.31003     1.68948     0.11651     0.00013     0.13111     0.00000     0.00000     0.00000     0.00000     0.00000     1.93723
